location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	places_code	places	keywords
117.587396,34.767678	坛山街道机关幼儿园100米峄城区环境监测站对面(实验幼儿园)	峄城区	枣庄市	B0FFGJRYD4	[]	牧之音钢琴培训	山东省	15554288230	科教文化服务;培训机构;培训机构	141400	117.587396	34.767678	370000	山东省	环境监测中心
115.585198,35.064951	济阴路南50米	定陶区	菏泽市	B0212067ZP	[]	定陶区环境监察大队	山东省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	115.585198	35.064951	370000	山东省	环境监测中心
118.640344,35.782920	文昌路18号	沂水县	临沂市	B021B00E4F	[]	环境保护服务大厅	山东省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	118.640344	35.782920	370000	山东省	环境监测中心
116.451683,35.983461	创业创新公共平台服务中心2层	东平县	泰安市	B0FFI2BYYH	[]	山东鲁舜第三方环境监测产业园有限公司	山东省	0538-2896886	公司企业;公司;公司	170200	116.451683	35.983461	370000	山东省	环境监测中心
117.814386,36.067908	钢都大街与文化路交叉口北路西	钢城区	莱芜市	B027A01CD2	[]	文化路加油站	山东省	0634-5651213	汽车服务;加油站;加油站	010100	117.814386	36.067908	370000	山东省	环境监测中心
119.599234,35.463901	碧海路(日照海洋环境监测站东)附近	东港区	日照市	B0FFI0155R	[]	日照东港农村商业银行24小时自助银行	山东省	[]	金融保险服务;自动提款机;农村商业银行ATM	160318	119.599234	35.463901	370000	山东省	环境监测中心
117.091525,36.666871	芙蓉路与鸿鹄路交叉口西南150米	历下区	济南市	B021307DFC	[]	山东政法学院餐厅	山东省	[]	餐饮服务;中餐厅;中餐厅	050100	117.091525	36.666871	370000	山东省	环境监测中心
119.750237,36.381477	人民大街1758号	高密市	潍坊市	B021816J12	[]	(招商周刊)高密工作站	山东省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	119.750237	36.381477	370000	山东省	环境监测中心
116.590664,35.414263	红星中路14号济宁市环境保护监测站附近	任城区	济宁市	B0FFG765PH	[]	顺泽彩印	山东省	0537-2793377	生活服务;生活服务场所;生活服务场所	070000	116.590664	35.414263	370000	山东省	环境监测中心
116.858036,37.189817	渤海路靠近临邑县环境保护监测站	临邑县	德州市	B0FFI9CGK9	[]	盛和超市	山东省	[]	购物服务;便民商店/便利店;便民商店/便利店	060200	116.858036	37.189817	370000	山东省	环境监测中心
116.598189,35.396554	建设南路26号(济宁市市中区环境保护监测站北)	任城区	济宁市	B02190616A	[]	华通便利店	山东省	[]	购物服务;便民商店/便利店;便民商店/便利店	060200	116.598189	35.396554	370000	山东省	环境监测中心
120.330270,36.076149	热河路55乙	市北区	青岛市	B0FFH8KJ3X	[]	环境检测中心	山东省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	120.330270	36.076149	370000	山东省	环境监测中心
118.666952,37.432364	府前大街100号	东营区	东营市	B022200DBE	[]	东营市环境保护局	山东省	0546-8331055	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	118.666952	37.432364	370000	山东省	环境监测中心
117.079133,36.684194	七里河路13号	历城区	济南市	B021307YYY	[]	济南市历城区环境保护局	山东省	0531-88901647	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	117.079133	36.684194	370000	山东省	环境监测中心
118.535542,36.514366	利民街与新华路交叉口西100米	临朐县	潍坊市	B0FFHOJK8C	[]	临朐县环境保护局	山东省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	118.535542	36.514366	370000	山东省	环境监测中心
117.684785,36.223599	花园北路35号城发家居三楼	莱城区	莱芜市	B0FFILCUDK	[]	树派室内环境检测中心	山东省	13963452797	餐饮服务;餐饮相关场所;餐饮相关	050000	117.684785	36.223599	370000	山东省	环境监测中心
121.611760,37.386562	东关路与政府大街交叉口西南50米	牟平区	烟台市	B0FFFST7CU	[]	室内环境检测治理服务中心	山东省	13573575286	生活服务;生活服务场所;生活服务场所	070000	121.611760	37.386562	370000	山东省	环境监测中心
116.651048,34.992234	湖陵二路与花园路交叉口南200米	鱼台县	济宁市	B02190B5FJ	[]	鱼台县室内环境检测中心	山东省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	116.651048	34.992234	370000	山东省	环境监测中心
116.977490,35.405842	凤凰山路1271号附近	邹城市	济宁市	B02190B0RF	[]	邹城市居室环境卫生检测中心	山东省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	116.977490	35.405842	370000	山东省	环境监测中心
117.047650,36.676012	历山路50号	历下区	济南市	B02130TZPK	[]	山东省环境检测中心站室内环境检测中心	山东省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	117.047650	36.676012	370000	山东省	环境监测中心
117.166994,35.072875	河滨南路与赐宴街交叉口东南50米	滕州市	枣庄市	B0FFHK181V	[]	滕州市新呼吸环境检测服务中心	山东省	[]	生活服务;生活服务场所;生活服务场所	070000	117.166994	35.072875	370000	山东省	环境监测中心
117.191319,37.713858	314省道北150米	乐陵市	德州市	B0FFH38RDH	[]	润欣室内环境检测治理中心	山东省	[]	政府机构及社会团体;政府及社会团体相关;政府及社会团体相关	130000	117.191319	37.713858	370000	山东省	环境监测中心
118.778094,36.887526	文圣街1200号附近	寿光市	潍坊市	B0FFI64LRW	[]	潍坊科技学院环境检测中心	山东省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	118.778094	36.887526	370000	山东省	环境监测中心
116.573548,35.414369	环城西路43号3层	任城区	济宁市	B0FFFGTK5C	[]	济宁艾顿室内环境检测治理中心	山东省	[]	公司企业;公司;公司	170200	116.573548	35.414369	370000	山东省	环境监测中心
116.573864,35.414383	环城西路与红星西路交叉口南100米	任城区	济宁市	B0FFIJ0POR	[]	济宁艾顿室内环境检测治理中心(东门)	山东省	[]	通行设施;临街院门;临街院正门	991401	116.573864	35.414383	370000	山东省	环境监测中心
120.765022,37.805019	东关路165号附近	蓬莱市	烟台市	B0FFG1VI10	[]	清世界室内环境检测治理中心(东关路)	山东省	13854525959	生活服务;生活服务场所;生活服务场所	070000	120.765022	37.805019	370000	山东省	环境监测中心
118.554505,37.587155	中兴路82	垦利区	东营市	B022201LIS	[]	垦利区绿康室内环境检测治理中心	山东省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	118.554505	37.587155	370000	山东省	环境监测中心
117.969583,36.642833	般阳路77号	淄川区	淄博市	B02150QZSB	[]	淄川区农业环境暨农产品质量监督检测中心	山东省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	117.969583	36.642833	370000	山东省	环境监测中心
116.975917,36.684250	无影山路29号	天桥区	济南市	B021305GTY	[]	山东省建筑装饰材料及室内环境质量检测中心	山东省	0531-85595363	政府机构及社会团体;公检法机构;公证鉴定机构	130505	116.975917	36.684250	370000	山东省	环境监测中心
119.998574,35.853664	海滨五路516号	黄岛区	青岛市	B0FFGSLLPK	[]	青岛君康检测评价有限公司青岛室内外环境检测中心	山东省	[]	公司企业;公司;公司	170200	119.998574	35.853664	370000	山东省	环境监测中心
115.969526,36.459842	汇金街17号楼	东昌府区	聊城市	B027B02SJ2	[]	聊城市环境保护局	山东省	0635-8909868	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	115.969526	36.459842	370000	山东省	环境监测中心
119.497354,35.465100	兖州路日照高新区创业中心B2座	东港区	日照市	B0FFHW99A1	[]	山东国立环境检测科技有限公司	山东省	0633-8581288	公司企业;公司;公司	170200	119.497354	35.465100	370000	山东省	环境监测中心
87.580852,43.829198	友好北路街道北艺公园街355号	沙依巴克区	乌鲁木齐市	B03DF0291E	[]	乌鲁木齐市环境监测中心站	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	87.580852	43.829198	650000	新疆维吾尔自治区	环境监测中心
87.594426,43.890679	喀什东路街道四平路728号	新市区	乌鲁木齐市	B03DF0TL8V	[]	乌鲁木齐市环境监测中心站	新疆维吾尔自治区	0991-3091026	政府机构及社会团体;政府机关;政府机关相关	130100	87.594426	43.890679	650000	新疆维吾尔自治区	环境监测中心
88.138612,47.838743	解放路办事处解放南路10号	阿勒泰市	阿勒泰地区	B038A0LPLZ	[]	阿勒泰地区环境监测中心站	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	88.138612	47.838743	650000	新疆维吾尔自治区	环境监测中心
82.083843,44.897878	联通路70号附近	博乐市	博尔塔拉蒙古自治州	B038D0020H	[]	博乐市室内环境监测中心	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	82.083843	44.897878	650000	新疆维吾尔自治区	环境监测中心
87.597452,43.787294	经一路94号附近	沙依巴克区	乌鲁木齐市	B0FFHIUJY6	[]	新疆交通运输环境监测中心站	新疆维吾尔自治区	[]	政府机构及社会团体;交通车辆管理;交通管理机构	130601	87.597452	43.787294	650000	新疆维吾尔自治区	环境监测中心
87.593715,43.830419	巴州路13号	沙依巴克区	乌鲁木齐市	B03DF01E20	[]	新疆维吾尔自治区电力环境监测中心	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	87.593715	43.830419	650000	新疆维吾尔自治区	环境监测中心
87.647692,43.963729	古牧地西路4号	米东区	乌鲁木齐市	B03DF0SJER	[]	乌鲁木齐市环境监测中心米东区站	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	87.647692	43.963729	650000	新疆维吾尔自治区	环境监测中心
87.600139,43.791614	于田街4号	沙依巴克区	乌鲁木齐市	B03DF02960	[]	新疆维吾尔自治区水环境监测中心	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	87.600139	43.791614	650000	新疆维吾尔自治区	环境监测中心
81.321710,43.912579	新华西路新二路665号	伊宁市	伊犁哈萨克自治州	B03E7008F6	[]	伊犁哈萨克自治州环境监测中心站	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	81.321710	43.912579	650000	新疆维吾尔自治区	环境监测中心
93.511638,42.836334	建设东路7	伊州区	哈密市	B0FFGY5KMK	[]	新疆维吾尔自治区水环境监测中心哈密市分中心	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	93.511638	42.836334	650000	新疆维吾尔自治区	环境监测中心
93.523363,42.826750	建国北路89号	伊州区	哈密市	B0FFH69ZI3	[]	哈密市环境监测站	新疆维吾尔自治区	0902-2233651	政府机构及社会团体;公检法机构;公证鉴定机构	130505	93.523363	42.826750	650000	新疆维吾尔自治区	环境监测中心
93.527963,42.832835	伊州区向阳西路与建国北路交口西北100米	伊州区	哈密市	B0386006WT	[]	新疆维吾尔自治区水环境监测中心哈密市分中心	新疆维吾尔自治区	[]	政府机构及社会团体;公检法机构;公证鉴定机构|政府机构及社会团体;政府机关;地市级政府及事业单位	130505|130103	93.527963	42.832835	650000	新疆维吾尔自治区	环境监测中心
81.303346,43.921778	水文水资源勘测局	伊宁市	伊犁哈萨克自治州	B03E7005K9	[]	新疆维吾尔自治区水环境监测中心伊犁分中心	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	81.303346	43.921778	650000	新疆维吾尔自治区	环境监测中心
88.137780,47.841733	解放南路16号	阿勒泰市	阿勒泰地区	B038A0LPTX	[]	新疆维吾尔自治区水环境监测中心阿勒泰分中心	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	88.137780	47.841733	650000	新疆维吾尔自治区	环境监测中心
88.129398,47.851042	公园路东50米	阿勒泰市	阿勒泰地区	B038A0LPLL	[]	新疆维吾尔自治区水环境监测中心阿勒泰地区分中心	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	88.129398	47.851042	650000	新疆维吾尔自治区	环境监测中心
87.577020,43.865247	天津南路215号	新市区	乌鲁木齐市	B0FFF336MF	[]	乌鲁木齐绿色环境检测中心	新疆维吾尔自治区	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	87.577020	43.865247	650000	新疆维吾尔自治区	环境监测中心
87.479446,43.813948	青海湖路与大别山街交汇处	新市区	乌鲁木齐市	B0FFI7TUKS	[]	乌鲁木齐优尼科环境检测中心	新疆维吾尔自治区	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	87.479446	43.813948	650000	新疆维吾尔自治区	环境监测中心
87.961662,44.151724	瑶池路东50米	阜康市	昌吉回族自治州	B03E20M8C5	[]	新空卫士室内环境检测中心	新疆维吾尔自治区	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	87.961662	44.151724	650000	新疆维吾尔自治区	环境监测中心
75.981048,39.458615	克孜都维路272号水文大厦	喀什市	喀什地区	B03E600H7G	[]	新疆水环境监测中心喀什分中心	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	75.981048	39.458615	650000	新疆维吾尔自治区	环境监测中心
84.888888,45.603593	长征小区内	克拉玛依区	克拉玛依市	B03DE001OP	[]	克拉玛依市环境科研监测中心站	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	84.888888	45.603593	650000	新疆维吾尔自治区	环境监测中心
85.621129,44.320797	广场东路33号附近	沙湾县	塔城地区	B038500699	[]	沙湾县环境保护监测站	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	85.621129	44.320797	650000	新疆维吾尔自治区	环境监测中心
87.596195,43.807941	友好南路429号天隆大厦8楼	沙依巴克区	乌鲁木齐市	B0FFHPSD62	[]	新疆环境监测总站	新疆维吾尔自治区	[]	政府机构及社会团体;政府及社会团体相关;政府及社会团体相关	130000	87.596195	43.807941	650000	新疆维吾尔自治区	环境监测中心
87.565630,43.864437	科学一街428号	新市区	乌鲁木齐市	B03DF00F99	[]	新疆维吾尔自治区环境监测总站	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	87.565630	43.864437	650000	新疆维吾尔自治区	环境监测中心
87.307302,44.008118	乌伊西路4号附近	昌吉市	昌吉回族自治州	B03E2006K9	[]	昌吉回族自治州环保局环境监理站	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	87.307302	44.008118	650000	新疆维吾尔自治区	环境监测中心
87.580747,43.829143	北艺公园街355号	沙依巴克区	乌鲁木齐市	B0FFGFP861	[]	新疆维吾尔自治区辐射环境监督站	新疆维吾尔自治区	0991-3091026	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	87.580747	43.829143	650000	新疆维吾尔自治区	环境监测中心
84.673420,44.423269	塔城南路89号附近	乌苏市	塔城地区	B0FFG0M8C8	[]	净万家室内环境检测治理服务中心	新疆维吾尔自治区	0992-8515590	政府机构及社会团体;政府及社会团体相关;政府及社会团体相关	130000	84.673420	44.423269	650000	新疆维吾尔自治区	环境监测中心
84.852318,45.596632	准噶尔路230号新疆石油管理局室内	克拉玛依区	克拉玛依市	B0FFG7JXOB	[]	新疆石油管理局室内环境污染检测中心	新疆维吾尔自治区	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	84.852318	45.596632	650000	新疆维吾尔自治区	环境监测中心
117.158710,39.098079	复康路17号	南开区	天津市	B0FFHOLW80	[]	天津市环境监测中心	天津市	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	117.158710	39.098079	120000	天津市	环境监测中心
117.259560,39.109789	龙潭路15号	河东区	天津市	B0FFGC28ZD	[]	流域水环境监测中心	天津市	[]	政府机构及社会团体;政府机关;政府机关相关	130100	117.259560	39.109789	120000	天津市	环境监测中心
117.804601,39.271622	新立南路与芦汉公路交叉口东100米	滨海新区	天津市	B0FFH8PUOO	[]	乐居室内环境监测服务中心	天津市	[]	政府机构及社会团体;政府机关;政府机关相关	130100	117.804601	39.271622	120000	天津市	环境监测中心
117.734619,39.085619	经济技术开发区泰康路6号	滨海新区	天津市	B0016111BG	[]	天津市海洋环境监测预报中心	天津市	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	117.734619	39.085619	120000	天津市	环境监测中心
117.304088,39.116516	津滨大道与津滨大道入口交叉口南50米	东丽区	天津市	B00160BCNT	[]	天津市环境监测中心机动车尾气复检处	天津市	[]	政府机构及社会团体;交通车辆管理;验车场	130603	117.304088	39.116516	120000	天津市	环境监测中心
117.734619,39.085619	经济技术开发区泰康路6号	滨海新区	天津市	B0016111BH	[]	中国海监第二支队天津海洋环境监测中心站	天津市	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	117.734619	39.085619	120000	天津市	环境监测中心
117.159033,39.099008	复康路17号	南开区	天津市	B001608BHH	[]	天津市环境影响评价中心	天津市	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	117.159033	39.099008	120000	天津市	环境监测中心
117.152839,39.093028	迎水道20号	南开区	天津市	B001605XCG	[]	天津市地质环境监测总站	天津市	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	117.152839	39.093028	120000	天津市	环境监测中心
117.204724,39.098189	围堤道107号附近	河西区	天津市	B0FFFE90OP	[]	天津市城市生活垃圾监测中心	天津市	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	117.204724	39.098189	120000	天津市	环境监测中心
117.687176,39.051836	第五大街132号附近	滨海新区	天津市	B0FFH6UKOF	[]	天津市滨海新区环境保护检测站	天津市	[]	政府机构及社会团体;公检法机构;公检法机关	130500	117.687176	39.051836	120000	天津市	环境监测中心
117.734616,39.085742	泰康路6号附近	滨海新区	天津市	B0FFIK3AUG	[]	中国海监第二支队天津海洋环境监测中心站(东北门)	天津市	[]	通行设施;临街院门;临街院正门	991401	117.734616	39.085742	120000	天津市	环境监测中心
117.475775,38.844128	世纪大道7号	滨海新区	天津市	B00160DL72	[]	天津市环境监测中心进京机动车排汽污染检测站第九分站	天津市	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	117.475775	38.844128	120000	天津市	环境监测中心
117.152724,39.092831	迎水道20号	南开区	天津市	B0FFH5LFEB	[]	天津市地质环境监测总站(南门)	天津市	[]	通行设施;临街院门;临街院正门	991401	117.152724	39.092831	120000	天津市	环境监测中心
117.153077,39.093201	迎水道20号	南开区	天津市	B0FFGXKOTU	[]	天津市地质环境监测总站(东1门)	天津市	[]	通行设施;临街院门;临街院正门	991401	117.153077	39.093201	120000	天津市	环境监测中心
117.153093,39.093002	欣苑路与迎水道交叉口北50米	南开区	天津市	B0FFGXKOWP	[]	天津市地质环境监测总站(东2门)	天津市	[]	通行设施;临街院门;临街院门	991400	117.153093	39.093002	120000	天津市	环境监测中心
117.475775,38.844128	高新技术产业开发区世纪大道7号	滨海新区	天津市	B00160DE3P	[]	天津市大港环境监察支队	天津市	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	117.475775	38.844128	120000	天津市	环境监测中心
117.674832,39.066154	新北路4668号滨海创新创业园37栋D2	滨海新区	天津市	B0FFGJ686S	[]	天津众望室内环境监测技术服务有限公司	天津市	[]	公司企业;公司;公司	170200	117.674832	39.066154	120000	天津市	环境监测中心
117.261114,39.124018	万和路天津建筑节能与环境检测中心	河东区	天津市	B0FFG1G5FP	[]	天津建筑节能与环境检测中心停车场	天津市	[]	交通设施服务;停车场;公共停车场	150904	117.261114	39.124018	120000	天津市	环境监测中心
117.260959,39.123826	上杭路	河东区	天津市	B001611Q3K	[]	天津建筑节能与环境检测中心	天津市	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	117.260959	39.123826	120000	天津市	环境监测中心
117.260755,39.124080	万和路与万腾道交叉口南100米	河东区	天津市	B0FFHWQ8HH	[]	天津建筑节能与环境检测中心地上停车场(出入口)	天津市	[]	交通设施服务;停车场;停车场出入口	150909	117.260755	39.124080	120000	天津市	环境监测中心
117.383430,38.981421	红旗南路20号附近	津南区	天津市	B00160EZDA	[]	天津市建筑节能与环境检测中心津南分中心	天津市	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	117.383430	38.981421	120000	天津市	环境监测中心
117.368202,39.068075	开发区东丽开发区先锋东路99号	东丽区	天津市	B0FFF4AM77	[]	天津津滨华测产品检测中心有限公司	天津市	[]	公司企业;公司;公司	170200	117.368202	39.068075	120000	天津市	环境监测中心
117.315522,39.088180	跃进路61号	东丽区	天津市	B00160520B	[]	天津市东丽区环境保护局	天津市	022-84375771	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	117.315522	39.088180	120000	天津市	环境监测中心
101.802796,36.617612	共和路56号	城东区	西宁市	B03CB06PVB	[]	青海省环境监测中心站	青海省	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	101.802796	36.617612	630000	青海省	环境监测中心
101.761377,36.656926	门源路38号	城北区	西宁市	B03CB06ZW4	[]	青海省水环境监测中心	青海省	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	101.761377	36.656926	630000	青海省	环境监测中心
101.766686,36.631521	胜利路22号地矿花园c座	城西区	西宁市	B03CB107LX	[]	青海省地质环境监测总站	青海省	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	101.766686	36.631521	630000	青海省	环境监测中心
101.802485,36.617471	共和路56号	城东区	西宁市	B03CB105E5	[]	青海省室内环境检测中心	青海省	0971-8120983	政府机构及社会团体;公检法机构;公证鉴定机构	130505	101.802485	36.617471	630000	青海省	环境监测中心
94.903919,36.418134	昆仑北路76号	格尔木市	海西蒙古族藏族自治州	B03D1009PY	[]	青海省水环境监测中心格尔木分中心	青海省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	94.903919	36.418134	630000	青海省	环境监测中心
102.020964,35.518034	德合隆北路与德吉路交叉口西50米	同仁县	黄南藏族自治州	B03CD001E7	[]	黄南藏族自治州水土保持生态环境监测分站	青海省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	102.020964	35.518034	630000	青海省	环境监测中心
100.621995,36.273096	团结南路324号	共和县	海南藏族自治州	B03CE004NQ	[]	海南藏族自治州水土保持生态环境监测分站	青海省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	100.621995	36.273096	630000	青海省	环境监测中心
101.802903,36.617557	共和路52号附近	城东区	西宁市	B0FFGM214D	[]	青海省环境监测中心站(东南门)	青海省	[]	通行设施;临街院门;临街院正门	991401	101.802903	36.617557	630000	青海省	环境监测中心
108.947163,34.234716	长安北路49号	碑林区	西安市	B001D02E8A	[]	陕西省环境监测中心站	陕西省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	108.947163	34.234716	610000	陕西省	环境监测中心
108.991987,34.229726	西影路112号陕西环保综合办公大楼	雁塔区	西安市	B0FFFFADPE	[]	陕西省环境监测中心站	陕西省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	108.991987	34.229726	610000	陕西省	环境监测中心
107.019663,33.068353	民主街62号	汉台区	汉中市	B039401YFH	[]	汉中市环境监测中心站	陕西省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	107.019663	33.068353	610000	陕西省	环境监测中心
107.147520,34.353557	西宝路与青铜大道交叉口西北50米	渭滨区	宝鸡市	B0FFI7HVBG	[]	宝鸡市环境监测中心站	陕西省	[]	政府机构及社会团体;政府及社会团体相关;政府及社会团体相关	130000	107.147520	34.353557	610000	陕西省	环境监测中心
108.891934,34.231454	高新五路2号创拓大厦B109	雁塔区	西安市	B001D07U5R	[]	西安高新区环境监测中心	陕西省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	108.891934	34.231454	610000	陕西省	环境监测中心
108.952741,34.161132	航天中路129号水务办公大楼	长安区	西安市	B001D14T3Y	[]	西安市水环境监测中心	陕西省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	108.952741	34.161132	610000	陕西省	环境监测中心
108.955213,34.261938	西一路73号	新城区	西安市	B001D11TNT	[]	陕西省水土保持生态环境监测中心	陕西省	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	108.955213	34.261938	610000	陕西省	环境监测中心
108.954413,34.321463	凤城三路200号黄河水	未央区	西安市	B001D0W1K0	[]	黄河水土保持生态环境监测中心	陕西省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	108.954413	34.321463	610000	陕西省	环境监测中心
110.322920,33.696438	建设路4号附近	丹凤县	商洛市	B03920ONVU	[]	丹凤县环境监测站	陕西省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	110.322920	33.696438	610000	陕西省	环境监测中心
108.954421,34.321883	凤城三路200号	未央区	西安市	B0FFI54IHG	[]	黄河流域水土保持生态环境监测中心	陕西省	029-82118294	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	108.954421	34.321883	610000	陕西省	环境监测中心
108.944504,34.318729	凤城二路九号西楼三楼	未央区	西安市	B0FFGCQW5K	[]	西安经济技术开发区环境监测中心	陕西省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	108.944504	34.318729	610000	陕西省	环境监测中心
108.952221,34.236737	文艺南路186号	碑林区	西安市	B0FFF65DFV	[]	陕西省环境监测中心站家属院	陕西省	[]	商务住宅;住宅区;住宅小区	120302	108.952221	34.236737	610000	陕西省	环境监测中心
108.992989,34.229195	西影路102号	雁塔区	西安市	B0FFGVXCID	[]	陕西环境监测环境技术服务中心	陕西省	[]	生活服务;生活服务场所;生活服务场所	070000	108.992989	34.229195	610000	陕西省	环境监测中心
109.045090,34.318460	浐灞生态区浐灞大道1号浐灞商务中心4层B区4B01-4B40	灞桥区	西安市	B0FFIA98BP	[]	陕西省水土保持局生态环境监测中心	陕西省	[]	政府机构及社会团体;政府及社会团体相关;政府及社会团体相关	130000	109.045090	34.318460	610000	陕西省	环境监测中心
108.849582,34.191274	锦业路75号附近	雁塔区	西安市	B0FFIKK0NJ	[]	西安市环境保护局高新技术产业开发区分局环境监测中心	陕西省	[]	政府机构及社会团体;政府机关;乡镇级政府及事业单位	130105	108.849582	34.191274	610000	陕西省	环境监测中心
108.943179,34.214464	健康东路50号	雁塔区	西安市	B001D0WE8D	[]	西安市环境保护局雁塔分局环境监测站	陕西省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	108.943179	34.214464	610000	陕西省	环境监测中心
108.921971,34.206033	电子正街北山门村东街11号	雁塔区	西安市	B0FFHXM3H4	[]	上海帆际环境检测中心	陕西省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	108.921971	34.206033	610000	陕西省	环境监测中心
108.988590,34.251489	兴庆路中段1号翠庭大厦20层	碑林区	西安市	B0FFG1WI3A	[]	陕西中建建筑工程室内环境检测中心	陕西省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	108.988590	34.251489	610000	陕西省	环境监测中心
108.961080,34.249660	雁塔北路100号	碑林区	西安市	B001D11SK8	[]	陕西省地质资源与环境检测中心	陕西省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	108.961080	34.249660	610000	陕西省	环境监测中心
109.502265,34.486304	站北路东段	临渭区	渭南市	B0FFF4H4JV	[]	渭南市环境监测实验中心	陕西省	[]	科教文化服务;科研机构;科研机构	141300	109.502265	34.486304	610000	陕西省	环境监测中心
107.020940,33.078034	劳动中路与药材市场巷交叉口西50米	汉台区	汉中市	B0FFGB5IX9	[]	陕西省水环境监测中心汉中实验室	陕西省	[]	科教文化服务;科研机构;科研机构	141300	107.020940	33.078034	610000	陕西省	环境监测中心
110.283014,37.492476	名州镇辛店村朝阳路36号	绥德县	榆林市	B0390018OX	[]	黄河水土保持生态环境监测榆林分中心	陕西省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	110.283014	37.492476	610000	陕西省	环境监测中心
